timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550388.555,-31.738,31.738,34.180,13.184,-1.465
1586550388.558,-13.672,31.738,35.156,14.648,-35.156
1586550388.562,94.238,30.273,34.180,57.129,-9.766
1586550388.566,110.352,33.203,32.715,65.430,41.504
1586550388.570,-2.930,38.086,31.738,19.531,76.172
1586550388.574,-16.602,36.133,32.715,1.953,55.664
1586550388.578,65.918,30.273,34.180,26.367,5.859
1586550388.582,109.863,31.738,32.715,47.852,55.664
1586550388.586,0.000,36.621,33.203,7.812,45.898
1586550388.590,-62.500,35.156,37.109,-13.672,11.719
1586550388.594,10.742,32.227,35.645,18.066,19.531
1586550388.598,113.281,32.227,32.715,58.594,48.340
1586550388.601,41.504,33.203,35.156,35.156,79.590
1586550388.605,-47.852,34.180,33.691,-6.348,71.289
1586550388.609,5.859,35.156,30.762,12.207,-0.488
1586550388.613,105.957,32.715,30.762,54.688,23.438
1586550388.617,75.195,34.180,29.785,41.016,59.082
1586550388.621,-26.367,35.645,30.762,1.465,72.266
1586550388.625,-4.883,33.203,32.227,10.742,47.363
1586550388.629,86.914,34.668,31.738,50.781,30.762
1586550388.633,102.051,34.668,30.762,63.477,42.969
1586550388.637,0.000,33.203,30.762,14.648,0.000
1586550388.640,-27.344,31.738,30.762,-9.766,1.465
1586550388.644,54.688,30.273,32.715,27.344,42.480
1586550388.648,111.816,28.320,34.668,65.430,27.344
1586550388.652,14.648,27.832,33.203,29.297,5.859
1586550388.656,-50.293,28.320,34.668,-5.371,-22.949
1586550388.660,13.672,29.297,36.133,18.066,-18.066
1586550388.664,114.746,29.785,37.109,62.012,-5.859
1586550388.668,56.641,28.809,38.086,41.992,7.324
1586550388.672,-46.875,29.297,38.086,0.488,8.301
1586550388.676,-12.695,26.855,39.062,15.137,3.906
1586550388.680,94.727,27.344,39.551,65.918,4.883
1586550388.683,93.262,32.715,37.598,68.359,11.230
1586550388.687,-10.742,33.691,35.645,20.508,16.113
1586550388.691,-12.695,34.668,37.598,8.789,7.812
1586550388.695,78.613,34.180,37.598,45.410,38.086
1586550388.699,111.328,31.250,37.109,69.824,38.086
1586550388.703,-5.859,30.762,41.504,26.855,44.922
1586550388.707,-54.688,32.715,42.480,-0.977,58.594
1586550388.711,40.527,31.738,37.109,27.344,23.926
1586550388.715,128.418,33.203,32.227,53.711,-0.977
1586550388.719,38.086,35.645,32.227,21.484,-28.809
1586550388.723,-37.109,33.691,33.691,-2.930,-42.480
1586550388.726,18.555,33.203,31.738,17.578,-16.113
1586550388.730,120.117,33.203,29.785,59.082,24.414
1586550388.734,72.266,32.227,32.227,39.551,31.250
1586550388.738,-41.016,31.738,31.738,-5.859,46.387
1586550388.742,-25.879,30.762,28.320,0.977,32.715
1586550388.746,84.961,30.762,27.832,49.805,70.801
1586550388.750,88.867,34.180,29.785,55.664,64.453
1586550388.754,-41.016,35.645,31.250,-6.836,3.418
