timestamps,TP9,AF7,AF8,TP10,Right AUX
1586551018.250,-15.137,31.738,34.668,13.672,16.602
1586551018.254,49.805,34.180,30.273,32.227,26.367
1586551018.258,93.262,37.109,29.785,45.898,9.766
1586551018.262,18.555,35.645,31.738,14.160,-30.762
1586551018.265,-16.113,33.691,29.785,-4.395,-9.277
1586551018.269,36.133,31.738,30.762,19.531,39.551
1586551018.273,87.891,34.180,31.738,50.293,73.242
1586551018.277,39.551,34.668,32.227,36.621,24.902
1586551018.281,-19.531,33.691,31.250,5.859,16.113
1586551018.285,21.973,33.203,29.297,15.137,41.016
1586551018.289,83.984,30.762,26.855,43.457,44.922
1586551018.293,67.871,30.762,27.832,46.387,27.832
1586551018.297,-2.930,30.273,32.715,14.160,-32.227
1586551018.301,14.648,31.738,31.738,4.395,5.371
1586551018.304,77.637,34.668,29.297,29.785,35.645
1586551018.308,79.590,33.691,28.320,46.875,68.848
1586551018.312,-2.441,32.227,28.809,22.949,66.406
1586551018.316,-15.137,32.715,29.297,13.184,37.109
1586551018.320,46.875,33.691,30.273,32.715,0.977
1586551018.324,87.891,34.180,29.297,55.176,-0.488
1586551018.328,21.973,31.738,29.297,29.785,45.410
1586551018.332,-18.066,30.762,29.297,2.441,-6.348
1586551018.336,31.738,31.738,26.367,17.578,-11.230
1586551018.340,87.402,31.738,28.320,45.898,1.465
1586551018.344,44.434,29.297,32.715,33.691,0.488
1586551018.347,-32.715,28.809,30.273,0.977,67.871
1586551018.351,-0.488,26.855,31.738,14.160,58.594
1586551018.355,67.871,23.926,34.668,48.828,39.551
1586551018.359,63.477,27.344,33.691,54.199,58.105
1586551018.363,-9.766,30.273,36.133,24.414,35.156
1586551018.367,-7.324,31.250,37.109,19.531,33.203
1586551018.371,53.711,32.227,36.133,42.480,0.977
1586551018.375,75.195,32.715,35.156,57.129,15.625
1586551018.379,10.742,36.133,35.645,36.133,51.270
1586551018.383,-5.371,33.203,34.668,22.949,14.160
1586551018.387,47.852,30.762,33.691,40.039,-40.527
1586551018.390,95.703,35.645,34.180,61.035,32.715
1586551018.394,30.273,34.668,35.156,37.598,20.996
1586551018.398,-23.926,32.715,33.203,9.766,-17.090
1586551018.402,18.555,36.621,32.227,22.949,8.789
1586551018.406,69.824,38.086,31.738,51.758,18.066
1586551018.410,50.293,33.203,35.645,50.293,23.438
