timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550750.410,-0.977,36.621,31.250,21.484,38.086
1586550750.414,-37.109,32.715,35.156,0.488,17.090
1586550750.418,51.270,29.785,31.738,33.691,21.973
1586550750.422,137.207,29.785,30.273,67.871,5.859
1586550750.426,47.363,32.227,30.762,34.180,-19.531
1586550750.429,-46.875,33.691,27.832,-4.883,-11.230
1586550750.433,5.371,32.715,25.879,18.555,11.230
1586550750.437,111.816,34.180,27.832,65.430,46.387
1586550750.441,69.336,35.156,28.809,48.340,56.152
1586550750.445,-42.969,31.738,30.273,7.812,15.625
1586550750.449,-20.996,27.832,32.715,16.113,18.555
1586550750.453,84.473,28.320,30.273,48.340,73.242
1586550750.457,84.961,31.738,24.414,53.711,47.852
1586550750.461,-29.785,34.180,28.809,15.137,50.781
1586550750.465,-33.203,34.668,33.691,2.930,42.969
1586550750.469,66.406,35.156,30.762,40.039,-23.438
1586550750.472,114.258,37.109,26.855,65.918,62.500
1586550750.476,8.301,37.109,27.344,26.367,79.102
1586550750.480,-39.551,36.621,29.785,2.930,-40.039
1586550750.484,38.574,36.621,30.273,27.832,-11.230
1586550750.488,122.070,35.645,27.832,60.547,49.316
1586550750.492,37.598,32.227,29.297,36.133,29.785
1586550750.496,-50.293,29.785,29.297,-4.395,-52.734
1586550750.500,-0.977,28.320,25.879,0.977,-54.688
1586550750.504,98.145,26.855,23.438,43.457,23.438
1586550750.508,67.383,29.785,22.949,38.086,6.836
1586550750.512,-43.945,31.250,22.461,-2.441,-13.184
1586550750.515,-15.625,29.297,21.484,-0.977,5.371
1586550750.519,93.262,28.320,20.508,37.598,3.906
1586550750.523,100.586,29.297,20.996,48.828,33.691
1586550750.527,-11.230,29.297,22.949,5.859,-3.418
1586550750.531,-25.391,30.762,22.949,-4.395,-7.324
1586550750.535,59.570,34.180,21.484,33.203,56.152
1586550750.539,118.164,29.785,16.113,62.012,84.473
1586550750.543,22.461,25.879,18.066,20.996,82.520
1586550750.547,-42.969,31.250,22.461,-13.672,42.480
1586550750.551,28.320,32.227,21.973,13.672,15.625
1586550750.554,116.699,29.785,24.414,58.594,52.246
1586550750.558,44.922,29.297,28.320,36.133,66.895
1586550750.562,-48.828,30.273,28.809,-4.395,20.508
1586550750.566,-11.719,30.762,25.879,10.254,6.836
1586550750.570,96.191,33.691,22.461,57.617,67.383
1586550750.574,77.637,35.156,20.996,49.316,68.848
1586550750.578,-27.832,32.227,23.926,3.418,30.273
1586550750.582,-14.648,32.227,24.414,3.418,-10.254
1586550750.586,72.754,32.227,20.508,45.410,15.137
1586550750.590,93.750,31.738,21.484,58.105,88.379
1586550750.594,-13.184,36.133,24.414,9.277,31.250
1586550750.597,-38.574,34.668,23.438,-5.859,19.531
1586550750.601,44.434,30.273,24.414,31.738,6.836
1586550750.605,107.422,29.785,28.809,64.941,8.789
1586550750.609,11.230,28.809,31.738,27.344,23.438
1586550750.613,-56.641,26.855,26.855,-0.977,3.906
1586550750.617,15.137,30.762,24.902,19.043,0.488
1586550750.621,123.535,29.785,24.414,60.547,26.855
1586550750.625,56.152,24.414,23.438,40.039,70.801
1586550750.629,-48.340,27.832,26.855,-9.277,44.922
1586550750.633,-5.371,30.273,28.320,0.977,-15.137
1586550750.637,94.238,29.297,28.320,44.434,36.621
1586550750.640,78.125,27.344,28.809,48.828,37.598
1586550750.644,-29.785,27.832,29.785,2.441,-28.320
1586550750.648,-32.227,27.344,29.785,-3.906,-65.430
1586550750.652,61.523,29.785,25.391,37.598,-45.898
1586550750.656,105.469,29.785,26.855,65.918,38.574
1586550750.660,-5.859,23.926,28.809,24.902,34.668
1586550750.664,-40.527,27.832,26.367,-3.418,5.371
1586550750.668,41.016,31.250,27.344,26.367,36.621
1586550750.672,107.910,27.344,20.996,57.129,58.105
1586550750.676,20.020,27.832,19.043,20.996,22.949
1586550750.679,-55.176,28.809,26.367,-12.207,38.086
1586550750.683,-0.488,25.879,28.320,7.324,45.410
1586550750.687,100.098,23.438,26.855,50.293,47.363
1586550750.691,57.129,26.855,27.344,40.527,33.203
1586550750.695,-40.527,26.855,27.832,-2.930,-62.012
1586550750.699,-11.719,22.949,25.391,2.930,-50.293
1586550750.703,84.961,27.344,26.855,44.922,19.043
1586550750.707,90.332,28.320,23.438,47.852,43.457
1586550750.711,-22.949,23.926,20.020,7.324,32.715
1586550750.715,-29.297,30.273,21.973,1.953,2.441
1586550750.719,63.477,34.668,25.391,34.668,7.324
1586550750.722,111.816,33.203,27.832,61.035,60.059
1586550750.726,11.230,33.203,31.738,27.832,45.410
1586550750.730,-31.738,30.762,33.203,-1.953,11.719
1586550750.734,45.898,30.762,31.250,21.484,-7.812
1586550750.738,125.977,33.691,28.809,62.012,41.992
1586550750.742,41.016,32.227,26.855,35.645,71.289
1586550750.746,-43.945,31.250,30.273,-3.906,31.738
1586550750.750,15.137,34.180,26.855,15.137,14.160
1586550750.754,111.816,32.715,25.391,59.082,58.105
1586550750.758,76.660,34.668,29.785,54.688,58.594
1586550750.762,-27.344,33.203,27.344,7.324,7.324
1586550750.765,-13.184,28.320,29.785,3.418,6.836
1586550750.769,86.914,30.273,30.273,48.828,29.785
1586550750.773,96.191,32.715,27.832,58.594,71.777
1586550750.777,-22.949,30.762,30.273,10.742,69.824
1586550750.781,-32.227,28.809,30.273,-2.930,10.254
1586550750.785,58.594,31.250,28.320,33.203,-10.742
1586550750.789,109.863,31.738,22.949,62.012,7.324
1586550750.793,14.160,26.855,25.391,24.414,26.367
1586550750.797,-35.645,30.762,25.879,-7.812,13.184
1586550750.801,36.133,36.133,25.879,19.531,4.395
1586550750.804,123.047,34.668,31.738,62.012,72.754
1586550750.808,58.594,32.227,34.180,44.922,66.406
1586550750.812,-43.945,31.250,33.203,8.789,-5.859
1586550750.816,-6.836,33.203,31.250,16.113,-0.488
1586550750.820,101.562,32.227,30.762,59.082,63.965
1586550750.824,82.520,29.297,31.738,53.711,53.711
1586550750.828,-26.855,26.855,31.250,7.812,15.137
1586550750.832,-21.484,27.344,30.273,0.977,1.953
1586550750.836,67.383,28.320,27.832,36.621,24.414
1586550750.840,96.680,30.762,27.344,60.059,125.977
1586550750.844,-8.301,34.668,27.344,16.113,95.703
1586550750.847,-35.156,34.668,25.879,-5.371,21.484
1586550750.851,51.758,31.738,23.438,28.320,29.785
1586550750.855,121.582,33.203,23.438,63.965,35.156
1586550750.859,26.367,34.668,26.855,33.691,7.324
1586550750.863,-43.457,32.715,28.809,-1.953,-25.391
1586550750.867,21.973,31.250,26.855,14.648,-18.555
1586550750.871,110.352,28.320,27.344,55.664,7.324
1586550750.875,52.734,29.785,27.344,41.016,-5.371
1586550750.879,-39.551,33.691,22.461,2.441,-11.719
1586550750.883,-9.277,32.715,24.414,4.395,36.133
1586550750.887,95.703,31.738,28.809,44.922,32.715
1586550750.890,86.426,31.738,27.832,53.223,30.762
1586550750.894,-34.180,28.320,28.809,3.906,-1.465
1586550750.898,-31.738,25.879,30.762,-5.859,2.930
1586550750.902,64.453,27.344,29.785,34.668,75.684
1586550750.906,100.098,28.809,30.762,59.570,81.543
1586550750.910,-3.906,28.809,30.762,19.043,33.691
1586550750.914,-39.062,29.785,26.367,-1.953,53.711
1586550750.918,41.992,30.762,23.926,26.855,72.754
1586550750.922,109.375,31.250,21.973,62.500,36.621
1586550750.926,24.414,31.250,25.879,33.691,9.766
1586550750.929,-46.387,28.809,26.367,-8.301,0.000
1586550750.933,14.160,28.320,22.461,7.324,7.812
1586550750.937,119.629,30.762,23.438,56.152,79.102
1586550750.941,72.754,30.273,27.344,48.828,100.098
1586550750.945,-31.250,32.715,26.855,-1.465,12.695
1586550750.949,-9.277,35.156,20.508,-0.488,-31.250
1586550750.953,87.402,34.668,15.137,48.340,4.883
1586550750.957,95.703,31.250,20.996,57.129,-0.977
1586550750.961,-18.066,29.297,29.297,12.695,11.719
1586550750.965,-31.738,27.344,27.832,3.906,22.461
1586550750.969,66.406,26.367,26.367,40.527,16.113
1586550750.972,125.000,30.273,26.367,65.918,55.176
1586550750.976,21.484,32.715,24.414,24.414,30.762
1586550750.980,-37.598,29.297,22.949,0.977,-41.992
1586550750.984,27.832,26.855,24.902,28.320,-62.500
1586550750.988,109.375,27.832,25.879,65.430,4.883
1586550750.992,34.668,26.855,25.879,44.922,64.453
1586550750.996,-41.992,27.832,24.902,3.418,30.273
1586550751.000,12.207,28.320,26.367,14.160,-0.977
1586550751.004,112.793,30.273,23.926,59.570,35.645
1586550751.008,77.148,29.785,24.902,53.223,39.551
1586550751.012,-42.969,25.391,28.320,5.371,24.414
1586550751.015,-25.879,27.344,25.879,6.348,-11.719
1586550751.019,90.332,32.227,26.367,57.129,-25.879
1586550751.023,110.840,31.738,26.367,72.754,78.613
1586550751.027,-5.859,31.250,26.367,17.578,70.801
1586550751.031,-26.367,29.785,29.785,-4.883,73.242
1586550751.035,68.848,26.367,31.738,35.156,73.730
1586550751.039,124.023,26.855,30.762,64.941,40.039
1586550751.043,13.672,27.832,25.879,25.879,7.812
1586550751.047,-43.457,27.344,24.902,-4.883,27.832
1586550751.051,32.715,27.832,26.367,16.602,39.551
1586550751.054,123.047,31.738,25.879,57.129,63.965
1586550751.058,56.152,36.621,27.832,36.133,44.922
1586550751.062,-36.621,33.691,26.855,-3.906,7.812
1586550751.066,7.324,29.785,27.344,13.184,10.742
1586550751.070,113.770,31.738,25.391,57.617,21.973
1586550751.074,87.402,34.180,24.414,49.316,22.949
1586550751.078,-32.715,33.691,26.855,-0.488,15.625
1586550751.082,-18.555,30.273,27.344,-3.906,-38.574
