timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550596.824,83.984,23.438,26.855,43.457,55.176
1586550596.828,97.656,28.809,30.762,55.664,53.711
1586550596.832,-8.301,37.109,29.785,10.742,35.645
1586550596.836,-27.344,38.086,28.32,3.906,20.02
1586550596.84,49.805,34.668,30.273,32.715,33.691
1586550596.844,95.215,32.715,29.297,53.223,56.641
1586550596.847,4.883,34.668,29.785,25.879,36.133
1586550596.851,-36.621,34.18,28.809,-5.859,-5.859
1586550596.855,41.016,31.738,28.32,17.09,-2.93
1586550596.859,111.816,33.203,29.297,61.523,51.27
1586550596.863,44.922,32.715,29.785,45.41,50.293
1586550596.867,-36.621,30.273,32.227,-0.488,-16.113
1586550596.871,7.324,29.297,33.691,7.324,34.18
1586550596.875,92.285,29.297,33.691,52.734,39.062
1586550596.879,72.266,30.762,32.227,54.199,33.203
1586550596.883,-24.414,29.785,33.203,15.137,17.09
1586550596.887,-11.719,27.344,36.133,19.531,-23.926
1586550596.89,72.266,27.344,35.645,51.758,40.039
1586550596.894,86.914,30.762,32.227,53.223,86.426
1586550596.898,-12.695,31.738,31.738,5.371,33.691
1586550596.902,-25.879,30.273,28.809,-9.277,23.926
1586550596.906,57.617,29.785,27.832,21.973,31.738
1586550596.91,112.793,31.25,31.738,49.805,65.918
1586550596.914,24.414,29.785,34.18,18.066,44.434
1586550596.918,-33.203,27.832,33.203,-9.766,1.953
1586550596.922,24.902,26.855,32.227,12.695,37.109
1586550596.926,104.492,28.32,32.715,52.246,49.316
1586550596.929,52.734,30.762,31.738,36.621,-3.418
1586550596.933,-30.273,29.297,29.297,-5.371,-36.621
1586550596.937,14.648,27.832,26.855,10.742,20.02
1586550596.941,98.145,27.832,27.832,51.27,57.129
1586550596.945,83.984,30.762,32.227,57.129,28.32
1586550596.949,-17.09,32.715,36.133,17.578,43.457
1586550596.953,-9.766,31.25,37.109,3.418,72.266
1586550596.957,73.73,30.273,32.715,37.598,20.02
