timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550200.555,104.004,34.668,32.715,50.781,45.41
1586550200.558,88.867,37.598,31.25,49.805,25.391
1586550200.562,-43.945,37.109,31.25,-11.23,29.297
1586550200.566,-40.527,36.621,30.273,-14.16,33.691
1586550200.57,83.496,38.086,30.762,34.18,74.707
1586550200.574,128.418,41.016,29.297,47.852,46.875
1586550200.578,-16.602,38.086,30.762,-1.953,-20.508
1586550200.582,-56.641,38.086,30.762,-21.973,-66.406
1586550200.586,49.316,40.039,31.25,23.438,-39.062
1586550200.59,126.953,39.062,33.691,67.871,39.551
1586550200.594,25.391,41.016,33.691,26.367,27.344
1586550200.597,-53.223,41.016,32.227,-7.812,-33.691
1586550200.601,14.16,41.016,30.762,12.207,-44.434
1586550200.605,135.254,42.48,32.227,64.453,14.648
1586550200.609,73.242,41.504,35.156,49.316,38.574
1586550200.613,-54.199,37.109,34.668,-9.277,12.207
1586550200.617,-21.484,34.18,34.18,-3.906,16.602
1586550200.621,105.957,33.203,36.621,51.27,15.137
1586550200.625,95.703,35.156,38.086,53.711,36.133
1586550200.629,-36.621,35.645,37.109,0.977,48.34
1586550200.633,-37.598,34.18,35.645,-7.324,41.992
1586550200.637,72.754,32.715,36.621,36.621,71.777
1586550200.64,122.07,34.18,36.621,65.918,76.172
1586550200.644,-11.719,34.668,39.551,16.602,38.086
1586550200.648,-65.43,34.18,39.062,-12.207,38.574
1586550200.652,35.156,32.715,35.156,20.996,9.766
1586550200.656,132.324,28.809,34.18,54.688,17.09
1586550200.66,33.203,31.738,33.203,15.137,19.043
1586550200.664,-63.965,36.621,35.156,-17.578,9.766
1586550200.668,-6.348,35.156,39.062,12.207,54.688
1586550200.672,114.258,31.738,37.109,61.523,72.266
1586550200.676,66.895,32.227,34.18,50.781,68.848
1586550200.68,-58.105,35.645,37.109,-1.953,46.387
1586550200.683,-32.715,33.691,38.574,-5.859,-7.812
1586550200.687,89.355,32.715,37.598,41.992,25.879
1586550200.691,102.539,34.668,37.598,53.711,133.789
1586550200.695,-23.926,31.738,41.016,-4.395,59.082
1586550200.699,-49.805,31.738,41.992,-17.578,-11.719
1586550200.703,50.293,33.691,40.039,32.227,48.828
1586550200.707,118.164,32.227,38.086,65.43,60.059
1586550200.711,-1.953,33.691,37.598,16.602,0.977
1586550200.715,-62.5,36.133,39.062,-17.578,-1.465
1586550200.719,25.879,34.668,38.574,13.672,35.156
1586550200.722,131.836,35.156,34.668,57.617,39.062
1586550200.726,52.734,35.156,36.621,34.18,30.762
1586550200.73,-59.082,31.25,39.551,-4.883,0.488
1586550200.734,-20.02,32.227,38.086,13.184,43.945
1586550200.738,103.027,33.691,39.062,65.43,36.621
1586550200.742,73.242,33.691,41.016,58.594,20.508
1586550200.746,-60.547,38.086,36.621,0.977,30.273
1586550200.75,-40.527,37.109,34.18,-5.371,-8.789
1586550200.754,91.309,33.691,34.668,39.551,-32.715
1586550200.758,124.023,39.062,36.133,53.711,6.836
1586550200.762,-6.348,39.062,40.039,10.254,8.789
1586550200.765,-45.898,36.621,40.039,-7.812,25.391
1586550200.769,37.598,36.621,36.133,22.461,54.688
1586550200.773,118.164,35.156,36.133,60.059,19.531
1586550200.777,24.902,37.109,36.621,23.926,7.324
1586550200.781,-43.945,38.086,37.109,-10.254,9.277
1586550200.785,22.949,37.598,34.18,14.648,27.344
1586550200.789,116.699,38.574,29.785,56.641,50.781
1586550200.793,47.852,37.598,32.227,30.762,17.578
1586550200.797,-55.664,37.109,34.18,-23.438,-29.297
1586550200.801,-18.555,36.621,33.203,-6.836,4.395
1586550200.805,99.609,34.668,32.715,49.316,40.527
1586550200.808,100.098,33.203,36.621,53.711,32.715
1586550200.812,-27.344,34.668,38.086,3.906,3.906
1586550200.816,-39.551,34.668,35.645,-7.812,-10.254
1586550200.82,81.055,29.297,37.109,39.062,41.504
1586550200.824,121.094,30.273,36.133,62.988,61.035
1586550200.828,-14.648,29.785,35.645,5.859,20.02
1586550200.832,-56.152,28.32,35.645,-19.043,48.34
1586550200.836,41.992,33.203,38.086,26.855,57.129
1586550200.84,127.441,36.133,39.062,68.359,60.547
1586550200.844,12.207,34.18,41.504,32.227,64.453
1586550200.847,-72.754,30.762,41.016,-10.254,37.598
1586550200.851,8.301,33.203,39.551,8.301,22.949
1586550200.855,131.348,34.668,39.551,59.57,26.855
1586550200.859,75.684,34.668,38.574,44.434,44.922
1586550200.863,-44.434,36.133,37.598,-6.348,23.438
1586550200.867,-25.391,31.738,37.109,3.418,30.273
1586550200.871,96.191,30.762,36.133,58.105,86.914
1586550200.875,106.445,32.715,37.109,65.43,77.148
1586550200.879,-31.25,30.273,41.016,11.719,-8.789
1586550200.883,-46.387,28.32,39.062,-3.906,-58.105
1586550200.887,68.848,34.668,38.574,37.109,0
1586550200.89,132.812,32.715,39.551,70.312,20.508
1586550200.894,13.184,29.785,40.039,32.227,7.812
1586550200.898,-44.922,41.016,40.039,7.324,20.02
1586550200.902,34.18,42.48,33.691,28.809,33.203
1586550200.906,132.812,36.133,29.297,62.5,68.359
1586550200.91,44.434,29.297,36.133,32.227,53.223
1586550200.914,-52.734,27.344,33.691,-18.555,25.879
1586550200.918,2.441,33.691,26.367,-2.441,29.297
1586550200.922,123.535,35.156,33.203,57.129,52.734
1586550200.926,83.496,33.691,38.574,54.688,29.785
1586550200.93,-33.691,31.25,40.039,4.395,2.93
1586550200.933,-11.719,33.203,40.039,12.207,5.371
1586550200.937,104.004,35.156,36.621,64.941,18.555
1586550200.941,136.719,40.039,39.062,72.266,36.133
1586550200.945,-5.859,41.016,42.48,14.648,45.41
1586550200.949,-51.27,31.25,40.527,-11.23,-20.996
1586550200.953,58.594,32.715,40.527,34.668,-24.902
