TP9,AF7,AF8,TP10,Right AUX,Color
-61.035,35.645,36.621,-17.578,75.195,7
-21.973,31.25,35.156,-12.207,-13.672,7
-24.902,26.367,40.039,11.719,-20.996,7
93.75,33.691,36.621,69.336,-18.066,7
103.516,35.156,37.598,59.082,8.789,7
-62.012,34.18,41.016,-17.09,-26.367,7
64.453,33.691,28.809,50.293,-16.113,7
-2.441,31.25,33.691,-15.137,-5.859,7
118.164,34.18,36.133,54.199,-27.344,7
102.539,33.691,36.133,61.523,-10.742,7
-47.852,29.297,38.574,-29.297,34.668,7
151.367,27.832,25.879,75.195,13.184,7
147.461,22.949,26.855,65.918,0.977,7
61.523,20.996,24.414,46.387,9.766,7
-90.332,17.578,26.855,-29.297,-7.324,7
82.52,22.461,28.809,31.738,-7.812,7
123.535,24.902,29.297,65.918,43.945,7
-41.504,26.855,33.691,-1.465,31.25,7
104.492,23.438,32.715,65.918,-12.207,7
-60.059,26.367,34.18,-12.207,-0.977,7
-58.594,22.461,34.18,-33.203,2.441,7
-47.852,38.574,34.668,-6.348,90.82,7
147.949,33.691,42.969,71.289,45.41,7
127.441,36.133,37.598,75.684,41.992,7
24.902,39.062,37.598,12.207,32.715,7
149.902,40.527,39.551,73.73,-21.484,7
152.344,38.086,36.621,69.336,9.766,7
-73.242,34.668,38.086,-13.184,41.992,7
145.996,34.18,36.133,74.707,8.789,7
-83.984,33.203,35.645,-39.062,-18.066,7
-11.719,36.621,35.156,8.789,-38.086,7
98.145,34.668,37.109,63.477,-11.23,7
124.023,28.32,37.598,54.199,13.672,7
110.352,34.18,40.527,68.359,28.32,7
-51.758,34.18,40.039,-28.809,26.855,7
-25.391,34.18,37.598,-11.23,8.789,7
-20.02,30.762,45.898,15.625,34.18,7
88.379,31.738,40.527,57.129,49.805,7
-77.637,32.227,34.668,-30.273,10.254,7
58.105,41.016,36.133,52.246,53.711,7
91.797,41.992,36.621,37.598,40.039,7
-36.621,26.855,42.48,-17.578,-16.602,7
134.277,35.156,41.016,77.148,45.898,7
-62.988,33.203,37.109,-27.344,36.621,7
-70.801,31.25,33.691,-23.438,-0.488,7
71.777,35.156,37.109,56.152,43.945,7
53.223,34.668,41.504,20.02,-38.086,7
157.715,38.086,37.109,76.66,-60.547,7
78.613,36.621,35.645,47.852,6.348,7
146.484,35.645,35.156,75.195,5.371,7
36.133,32.715,39.551,31.738,43.457,7
2.441,35.156,37.109,-12.695,43.945,7
23.438,39.062,33.203,9.277,-52.246,7
149.902,40.039,31.738,77.637,-34.668,7
52.734,39.551,36.133,52.246,5.859,7
132.812,41.504,38.574,58.105,42.48,7
-31.25,41.016,41.992,-15.625,-25.879,7
148.926,38.086,38.086,76.66,50.781,7
-26.855,34.668,38.574,7.812,16.602,7
148.926,35.156,36.621,74.707,29.785,7
74.707,31.25,44.434,33.203,19.531,7
-36.133,35.156,37.598,-21.484,-39.062,7
-43.945,41.504,37.109,-48.828,-38.086,7
-97.656,33.203,37.598,-34.18,-7.812,7
119.629,30.273,33.691,48.34,27.344,7
62.012,34.668,33.691,32.227,-27.832,7
145.508,36.621,35.645,59.082,-12.695,7
19.531,35.645,38.574,35.156,-4.883,7
-3.906,31.25,39.551,14.648,39.062,7
-7.812,31.738,34.668,-17.578,-11.23,7
-1.465,29.297,37.598,-1.465,17.578,7
-37.598,37.109,36.133,6.836,30.762,7
-41.504,47.363,29.785,-10.742,43.945,7
-76.66,44.922,33.203,-38.086,37.109,7
52.734,32.227,33.691,18.066,-85.449,7
109.375,35.156,30.273,57.617,43.945,7
-27.344,31.738,34.18,18.555,50.293,7
150.391,31.738,36.621,70.801,9.277,7
84.473,28.809,38.086,54.688,13.672,7
-63.965,29.297,40.527,-16.602,-22.461,7
136.719,31.738,35.645,88.379,62.012,7
-24.414,31.25,32.715,-11.23,-5.371,7
-50.781,33.691,35.645,-19.531,18.066,7
135.254,30.273,38.086,62.5,4.395,7
113.281,35.156,39.551,74.219,81.543,7
-40.039,33.203,36.621,-26.855,-5.371,7
142.578,38.086,34.668,80.078,-3.906,7
-39.062,35.156,39.062,0.977,-30.762,7
-96.68,34.18,36.133,-48.34,41.016,7
44.434,36.621,37.598,52.734,53.223,7
114.746,41.016,36.133,70.801,95.215,7
-22.949,37.598,40.039,9.766,-12.207,7
-59.082,35.645,38.086,-12.207,72.754,7
-67.871,32.227,37.109,-27.832,29.785,7
22.949,33.203,37.109,-2.441,53.223,7
132.812,36.133,34.668,73.242,7.324,7
1.465,30.762,35.156,1.465,16.113,7
37.598,31.738,37.109,12.207,-61.523,7
148.926,31.738,38.086,77.148,7.324,7
131.836,35.156,42.48,77.148,36.133,7
-58.105,34.18,40.527,-32.227,96.191,7
52.734,32.715,40.039,44.922,-33.691,7
-12.695,32.715,38.086,-16.602,50.781,7
136.719,34.668,37.109,68.359,20.996,7
67.871,35.645,34.668,53.223,-3.418,7
138.184,34.18,34.18,82.52,31.25,7
82.52,36.621,33.203,51.758,-78.613,7
151.855,37.109,36.621,78.125,50.781,7
147.949,31.25,36.621,67.871,21.973,7
-55.176,38.086,34.668,-26.367,38.086,7
152.344,40.039,32.227,72.754,20.508,7
2.93,41.016,33.203,21.484,-4.883,7
-71.289,34.18,38.086,-29.785,19.043,7
141.602,29.785,37.109,73.242,41.016,7
-83.984,30.762,39.062,-33.203,20.02,7
95.703,38.086,36.621,46.387,64.453,7
-76.66,35.156,40.039,-28.809,4.883,7
21.973,36.621,39.062,11.23,57.617,7
-73.73,34.668,41.016,-19.043,121.582,7
-65.918,34.18,43.457,-15.137,36.621,7
-8.789,33.691,37.109,17.09,53.711,7
-68.848,32.715,37.598,-24.414,-11.719,7
122.559,32.227,38.574,72.754,37.109,7
26.855,27.832,42.969,20.02,36.621,7
-84.473,34.18,38.086,-25.391,-11.23,7
126.953,33.691,32.715,74.707,14.16,7
66.406,42.969,42.48,52.734,58.105,7
-73.242,40.039,41.016,-20.508,-2.441,7
-20.02,38.086,41.016,-8.301,-14.16,7
98.633,46.875,41.504,60.059,31.738,7
127.441,45.41,36.621,73.73,43.457,7
150.879,39.551,35.645,77.637,1.953,7
4.395,37.598,39.062,0,24.414,7
-92.773,40.039,41.992,-54.688,-41.504,7
-40.039,32.227,37.109,-28.32,5.371,7
-20.508,36.133,39.062,7.324,35.645,7
-75.195,32.715,33.203,-32.227,7.324,7
99.121,31.738,30.762,40.527,81.055,7
58.594,30.273,36.621,26.855,1.953,7
-79.102,32.715,36.133,-20.996,-29.785,7
95.703,28.809,38.086,63.965,12.695,7
129.883,31.25,38.086,84.961,18.066,7
-54.688,30.762,41.992,-13.672,-31.25,7
39.062,33.203,36.133,33.203,-17.578,7
141.602,30.273,36.133,71.289,8.789,7
31.25,29.785,33.691,4.883,62.012,7
104.004,32.715,32.715,53.711,14.648,7
19.043,37.598,36.133,28.32,1.953,7
-72.266,35.645,32.715,-29.785,4.883,7
143.066,33.203,35.645,73.242,56.641,7
102.051,36.621,32.715,67.871,23.438,7
135.254,31.738,35.156,70.801,74.219,7
100.586,27.832,36.621,65.43,35.156,7
-53.223,26.855,38.574,-21.484,18.066,7
160.645,33.691,34.668,67.383,15.625,7
25.391,31.25,39.551,14.16,-10.254,7
-70.801,33.691,34.668,-14.16,-55.664,7
-38.574,36.621,26.367,-11.719,27.344,7
-10.254,38.086,34.18,-20.02,20.996,7
57.617,29.785,39.062,24.902,-4.883,7
-90.332,33.691,38.086,-31.738,9.766,7
0.977,33.691,37.109,-2.93,-8.301,7
63.965,33.203,38.574,51.758,84.473,7
-38.086,32.227,36.621,-15.137,-29.297,7
-54.199,31.25,36.133,-7.324,-24.902,7
-10.254,37.109,38.086,13.184,19.043,7
43.945,31.738,37.598,7.812,53.223,7
-58.105,33.203,40.527,-7.812,17.578,7
125.488,32.227,38.086,62.012,50.781,7
-32.227,37.109,40.039,8.789,22.949,7
-11.23,35.645,40.527,10.742,78.613,7
35.645,30.273,39.551,39.062,-8.789,7
-38.086,31.738,38.574,3.906,-43.945,7
157.227,30.762,38.086,78.125,5.371,7
153.32,32.715,29.785,77.148,40.527,7
-83.008,35.156,37.598,-29.785,-4.883,7
18.066,41.504,37.109,16.602,73.242,7
-75.684,36.621,38.086,-22.949,7.812,7
-32.227,34.18,36.621,-5.859,81.055,7
-2.93,33.203,39.062,-2.93,-1.465,7
141.602,29.785,35.645,89.355,96.191,7
-60.059,35.156,36.621,-10.254,-13.184,7
67.871,37.598,37.109,31.738,14.16,7
106.445,40.039,40.039,51.27,34.18,7
35.156,45.41,41.016,0.488,-25.391,7
161.621,38.574,41.016,87.402,11.23,7
28.32,33.203,35.645,13.184,26.855,7
4.883,31.738,33.203,25.879,-18.066,7
127.441,17.578,38.086,68.359,68.359,7
35.156,34.668,34.18,5.371,26.855,7
-18.066,36.133,34.18,-8.301,-18.555,7
119.629,36.621,33.691,78.125,30.273,7
145.02,36.133,42.48,71.777,13.184,7
112.305,28.32,37.109,64.453,50.781,7
149.902,31.738,36.621,74.707,-25.391,7
75.195,31.25,39.062,53.711,38.086,7
-79.59,37.109,41.504,-24.414,65.43,7
5.859,27.832,35.156,20.02,18.555,7
108.398,34.18,36.621,56.641,42.969,7
47.363,35.645,38.086,11.23,-15.625,7
151.855,37.598,34.18,74.707,-16.602,7
9.277,40.527,35.645,-3.418,12.695,7
145.996,32.715,34.668,67.871,28.32,7
-75.195,34.18,37.109,-27.344,41.016,7
-56.152,33.691,38.086,-11.23,-62.012,7
128.906,32.715,38.086,85.449,47.363,7
-82.52,30.273,37.598,-23.926,43.457,7
141.113,33.203,36.621,79.59,7.324,7
-11.719,33.203,40.039,22.949,-44.922,7
148.926,32.227,35.645,76.172,41.016,7
133.789,37.109,36.133,63.965,19.043,7
7.812,38.086,38.086,16.113,75.684,7
140.137,39.062,36.133,78.125,41.504,7
125,36.621,41.016,62.5,-69.824,7
-50.781,31.738,39.062,-32.227,52.734,7
-59.082,39.062,37.598,-16.602,-27.344,7
-3.906,32.715,32.715,27.832,28.32,7
99.609,30.762,31.738,51.758,22.461,7
125.977,38.086,38.574,57.617,7.324,7
148.926,34.668,30.762,69.824,17.578,7
-5.859,34.18,32.715,-6.348,-8.301,7
-72.754,28.809,37.598,-25.391,-11.719,7
51.758,33.691,39.062,22.461,-29.785,7
64.453,32.227,36.133,53.223,15.137,7
142.578,35.645,38.574,83.008,5.859,7
122.559,36.133,35.645,74.707,24.902,7
-38.574,36.621,36.133,0,35.645,7
-4.883,39.062,35.156,18.066,-38.086,7
90.82,36.133,34.18,57.617,8.301,7
-62.5,36.621,33.691,-23.926,-15.137,7
-40.527,37.598,36.621,-33.691,-18.555,7
-48.34,33.203,36.621,1.953,40.039,7
-79.102,29.785,37.598,-39.551,-17.578,7
24.902,29.785,37.109,-0.977,-35.156,7
-12.207,32.715,33.691,-11.23,5.859,7
-22.949,32.715,39.062,7.812,25.879,7
24.414,36.621,34.668,26.367,86.914,7
143.066,33.203,37.598,88.867,6.348,7
-70.801,38.086,40.039,-25.879,41.504,7
4.395,36.621,43.945,0.977,16.602,7
147.949,34.18,35.645,75.684,24.902,7
47.852,35.645,35.156,46.875,61.035,7
91.797,37.109,37.598,59.082,14.648,7
-18.066,31.738,41.504,-9.277,2.441,7
-18.555,38.086,37.598,8.789,58.105,7
-49.805,31.738,35.156,-10.742,6.348,7
-56.152,30.762,34.18,-32.227,-47.363,7
-15.625,30.762,33.691,18.555,-5.371,7
-75.684,30.273,35.156,-18.066,23.438,7
90.332,37.598,34.668,44.922,61.035,7
-56.152,38.574,36.133,-8.301,69.336,7
154.785,40.527,34.668,77.148,20.02,7
90.82,39.551,30.762,36.621,62.012,7
86.914,36.133,35.156,35.156,-2.441,7
130.859,36.133,36.621,78.613,36.133,7
33.691,36.621,36.133,20.996,-23.926,7
-73.73,35.156,37.598,-21.484,1.953,7
-65.918,34.668,39.062,-14.648,-45.41,7
39.062,30.762,39.551,37.109,23.438,7
145.508,34.18,41.992,87.402,50.781,7
-32.227,27.832,40.039,-16.113,-4.395,7
14.648,34.668,34.18,-13.672,5.859,7
-69.336,33.691,36.621,-31.25,60.547,7
-70.801,37.109,42.969,-12.207,12.695,7
-47.852,39.551,39.551,-20.996,-4.883,7
128.418,35.156,34.18,77.148,20.02,7
148.438,38.086,36.621,77.637,9.766,7
-12.207,31.738,39.062,-12.695,-56.641,7
-24.414,36.133,35.645,-25.879,21.973,7
-25.879,30.762,39.551,-20.996,39.062,7
68.848,33.691,41.016,24.902,-0.488,7
148.438,34.18,36.621,72.266,84.473,7
-74.707,33.691,37.598,-26.855,10.742,7
-59.082,36.133,38.574,-12.695,2.441,7
-63.477,30.273,34.18,-23.926,-5.371,7
108.887,31.25,34.18,65.43,-7.812,7
59.082,37.598,39.062,58.594,36.621,7
103.027,33.203,42.969,70.312,-24.902,7
-80.566,30.762,41.016,-34.668,27.832,7
154.297,36.621,36.621,78.125,-20.508,7
-4.883,34.668,36.621,-7.812,42.48,7
59.082,31.25,33.203,19.531,-16.602,7
146.973,27.832,34.18,77.148,57.129,7
17.578,33.691,41.504,26.367,85.449,7
1.953,33.203,37.598,-1.465,-23.438,7
104.004,33.691,36.133,51.27,4.395,7
126.953,24.902,38.086,79.59,11.23,7
-22.461,30.273,38.574,-14.16,26.855,7
-62.5,34.18,35.156,-26.855,20.508,7
152.832,28.809,38.086,83.008,15.137,7
-70.801,34.668,37.598,-16.602,22.949,7
-66.406,32.227,37.109,-14.648,13.672,7
148.926,34.18,34.18,78.125,-38.086,7
-14.648,33.691,35.645,-10.742,26.367,7
90.332,32.227,36.621,59.57,5.371,7
-31.25,36.621,33.691,7.324,91.309,7
68.848,35.156,32.227,38.086,42.969,7
103.516,31.25,33.691,64.941,51.758,7
-19.531,35.156,31.25,2.441,-3.906,7
116.211,24.902,38.086,48.828,0.488,7
-74.219,29.785,35.645,-30.762,30.273,7
-63.965,33.691,35.645,-31.25,14.648,7
21.484,34.18,40.039,-0.488,4.883,7
69.336,34.18,37.109,56.152,108.887,7
76.172,29.297,35.156,40.039,52.734,7
-68.848,35.645,36.133,-32.227,7.324,7
102.051,31.738,37.598,58.594,49.805,7
-41.504,32.715,37.109,-4.883,19.531,7
128.906,29.785,36.621,59.082,-15.137,7
106.934,29.297,33.691,71.777,83.984,7
34.668,32.715,33.203,12.207,16.602,7
87.402,22.461,35.645,57.129,0.977,7
-75.195,33.203,35.156,-23.438,-36.621,7
-80.078,34.668,39.551,-38.574,4.395,7
41.504,33.203,36.133,14.16,40.527,7
-76.172,32.715,36.621,-27.344,13.184,7
26.855,28.809,36.621,5.371,-0.488,7
39.062,37.598,33.203,4.883,30.273,7
131.836,26.855,34.668,67.871,54.199,7
-12.207,38.086,32.227,-14.16,51.27,7
67.871,38.086,30.762,50.781,-55.664,7
60.547,32.715,28.32,39.551,-10.742,7
116.211,36.621,32.227,48.828,16.602,7
48.828,39.062,41.992,33.203,-0.977,7
17.09,30.762,33.203,-2.93,-56.641,7
138.672,34.18,30.762,70.312,-2.93,7
88.867,27.832,33.203,50.781,-28.32,7
25.879,35.156,37.109,4.883,14.648,7
28.809,36.621,40.039,32.715,9.766,7
164.062,37.598,32.715,75.684,10.254,7
-76.66,33.203,38.574,-12.695,90.332,7
-37.109,31.738,37.598,-9.277,48.828,7
141.113,32.227,28.809,69.824,3.906,7
-60.547,33.691,33.203,-42.48,-55.664,7
36.133,34.18,31.25,-0.977,15.625,7
50.293,31.25,33.203,31.738,-38.574,7
95.703,32.227,31.738,37.109,38.574,7
-20.996,32.227,40.527,5.859,78.613,7
-73.242,31.738,37.109,-31.25,-48.828,7
-80.566,36.133,33.691,-26.855,41.016,7
-0.977,37.109,32.715,-5.859,-14.648,7
-65.43,38.574,36.621,-20.508,52.734,7
136.23,33.203,36.621,71.777,-28.32,7
-11.23,31.738,39.551,19.531,-9.766,7
-62.5,37.598,39.062,-12.207,40.039,7
101.562,36.621,35.156,43.945,73.242,7
138.184,40.527,35.645,78.613,70.312,7
-35.645,32.227,39.062,-17.09,27.344,7
104.004,35.645,36.621,46.387,-7.812,7
104.98,33.691,36.133,60.059,23.926,7
-41.504,34.18,36.133,-22.461,-3.418,7
-24.902,31.25,35.645,12.207,-34.668,7
-78.125,30.273,35.156,-23.438,20.508,7
8.301,26.855,38.574,5.371,34.668,7
73.242,35.156,30.762,21.973,39.062,7
-31.738,35.156,32.715,-6.348,-81.543,7
0,36.621,33.203,-15.625,30.273,7
90.332,36.133,35.645,62.012,58.105,7
-18.555,36.133,36.133,0,80.078,7
141.602,31.738,39.551,68.848,74.707,7
-14.648,29.297,37.598,14.16,29.297,7
82.031,33.691,35.156,54.199,12.207,7
-49.316,31.25,35.156,-1.465,18.066,7
134.766,29.297,36.621,71.289,31.738,7
-81.543,27.344,41.016,-23.438,-47.852,7
-26.855,34.18,41.504,10.254,10.742,7
140.625,38.086,36.621,72.754,-31.25,7
119.629,33.203,38.086,75.684,55.176,7
-31.25,37.109,39.551,4.395,5.859,7
-11.23,32.227,36.133,-17.09,29.297,7
-67.383,34.668,41.504,-22.949,-14.16,7
135.254,34.668,41.504,85.938,92.773,7
70.801,37.109,40.039,72.754,60.547,7
98.145,35.156,34.668,58.594,12.695,7
134.766,35.156,35.645,67.383,42.48,7
131.348,33.203,36.133,50.781,3.418,7
136.23,35.645,35.156,69.336,34.668,7
16.602,33.691,40.039,31.25,40.039,7
-19.043,32.227,37.598,-10.742,65.918,7
105.957,35.156,37.109,68.359,53.223,7
32.715,30.762,34.668,15.137,83.496,7
123.047,29.785,37.109,55.664,45.898,7
128.418,35.156,32.227,72.754,34.668,7
91.309,36.133,37.109,42.969,1.953,7
-16.113,35.645,34.668,15.137,61.035,7
-29.297,29.785,38.086,-17.09,25.879,7
-78.613,32.227,36.133,-29.297,1.953,7
4.883,24.902,35.156,-12.207,10.742,7
-31.25,29.785,36.621,-25.391,9.766,7
-42.969,33.203,34.668,-3.906,78.613,7
141.113,34.668,38.086,74.707,31.738,7
146.973,33.203,33.203,75.684,-16.113,7
-50.293,37.598,35.156,-20.996,-16.602,7
133.789,37.598,37.109,80.566,22.461,7
27.832,41.992,37.109,27.344,3.906,7
142.09,31.25,36.133,78.613,37.598,7
-65.918,33.203,36.133,-12.207,-31.25,7
-18.066,31.738,36.133,-14.648,23.926,7
-81.055,33.691,39.062,-23.438,66.895,7
0.977,34.18,35.156,-0.977,7.324,7
-16.113,29.785,43.457,19.043,-56.152,7
113.77,35.156,40.527,79.102,-13.672,7
69.336,34.668,35.645,24.414,44.922,7
-73.73,33.691,39.062,-29.297,-15.625,7
59.082,35.645,41.016,52.246,-0.977,7
-71.289,38.574,42.969,-17.09,-29.297,7
116.211,29.785,38.574,59.082,-15.137,7
124.512,33.203,37.109,78.125,23.438,7
-9.766,31.25,33.203,15.625,40.527,7
-65.918,31.25,31.738,-33.203,59.57,7
41.992,28.809,32.227,7.812,48.828,7
28.32,33.691,38.086,31.25,53.223,7
112.305,35.645,32.227,66.895,53.711,7
72.754,36.621,31.738,30.762,-8.301,7
0,39.551,38.574,16.113,-15.625,7
28.32,39.551,36.133,14.648,17.09,7
59.57,31.738,32.227,27.832,29.297,7
-67.383,38.574,37.109,-21.484,13.184,7
100.098,31.738,40.527,49.316,-2.441,7
41.504,32.715,41.992,7.324,29.785,7
-72.754,39.062,37.598,-23.438,58.105,7
110.84,38.574,38.086,58.594,-39.062,7
-58.594,41.016,36.133,-26.367,49.316,7
112.305,36.133,35.645,69.824,23.438,7
-68.848,34.18,42.48,-17.09,41.016,7
123.535,33.203,37.109,55.176,54.199,7
104.98,32.227,34.668,63.477,-9.766,7
-19.531,33.203,37.598,-17.09,35.156,7
79.102,33.203,38.086,42.48,13.184,7
59.082,32.715,30.273,21.484,109.375,7
-70.312,38.086,35.156,-16.113,49.805,7
114.258,38.574,37.598,50.293,0.488,7
-57.129,40.527,41.992,-0.977,17.09,7
-63.477,45.41,38.086,-26.855,76.172,7
119.141,31.738,38.574,58.105,-13.184,7
134.766,39.062,35.645,85.449,126.953,7
3.906,41.016,34.18,4.395,9.766,7
120.117,36.621,35.156,51.27,11.719,7
128.418,33.203,34.18,65.918,10.254,7
-53.223,38.574,40.039,-19.531,-46.875,7
-18.066,37.109,34.18,11.23,-24.414,7
20.996,32.227,38.086,34.18,42.48,7
147.949,30.273,32.715,75.684,20.996,7
-74.219,32.227,36.621,-31.25,8.301,7
61.523,34.18,36.133,15.137,9.277,7
145.02,31.25,37.598,62.5,-39.551,7
49.316,23.926,38.574,43.945,62.988,7
111.816,28.32,37.598,74.707,-9.277,7
67.383,33.203,39.062,52.246,12.695,7
-59.082,33.691,33.691,-20.02,52.734,7
-62.5,35.156,32.227,-33.691,-48.34,7
137.207,34.668,30.762,76.172,23.926,7
-8.301,33.691,40.527,-1.953,35.645,7
124.023,35.156,36.621,71.777,-22.461,7
51.27,31.25,35.156,57.617,49.316,7
-53.223,34.18,34.668,-26.855,40.039,7
-70.801,32.227,34.668,-35.645,1.953,7
26.367,36.133,32.715,22.949,49.316,7
-76.172,36.133,36.133,-10.254,29.297,7
122.07,30.273,31.738,60.059,65.43,7
-65.918,31.738,37.109,-27.832,-53.223,7
38.574,29.297,35.645,46.387,10.742,7
-65.918,36.621,36.133,-28.809,87.402,7
16.113,35.156,38.086,-1.465,29.785,7
64.453,39.551,34.18,48.34,84.961,7
-58.105,35.645,38.086,-34.668,-22.949,7
-15.137,35.156,35.645,17.578,28.32,7
87.402,39.551,35.645,60.547,50.293,7
60.059,34.668,35.156,25.391,-32.715,7
104.004,37.109,33.203,61.035,21.973,7
125.977,37.598,35.645,67.871,54.688,7
-46.875,39.551,34.18,0.977,-8.789,7
55.176,35.156,36.621,26.855,20.02,7
110.352,34.18,37.598,58.594,83.008,7
134.277,30.273,36.621,84.473,67.383,7
-25.391,26.855,35.156,16.113,-31.25,7
128.906,32.715,33.691,74.707,36.133,7
-10.742,31.738,34.18,21.973,3.906,7
146.484,35.645,35.645,82.52,62.5,7
-8.789,34.18,35.156,-15.137,7.324,7
126.465,37.598,31.738,74.219,28.32,7
129.395,34.668,36.621,64.453,77.637,7
106.445,35.156,36.621,52.246,9.766,7
133.789,29.297,44.922,78.125,22.949,7
82.52,33.691,39.551,68.848,-0.488,7
-25.391,35.645,39.062,6.348,64.453,7
28.32,34.668,30.762,1.465,-27.832,7
-25.879,31.25,33.691,-12.207,2.441,7
119.629,31.25,29.785,77.148,-6.348,7
55.664,33.203,24.902,21.973,55.664,7
143.066,31.738,37.598,66.895,58.105,7
10.254,33.203,37.598,-3.418,31.738,7
-57.129,32.227,34.668,-34.668,81.055,7
132.324,28.32,34.18,75.684,59.57,7
7.324,29.297,40.039,28.32,50.781,7
-24.902,30.273,31.25,-20.508,-81.543,7
-75.195,28.32,34.18,-23.926,59.57,7
135.742,35.645,38.086,71.289,46.875,7
-19.043,35.645,37.109,-11.719,-30.762,7
140.625,36.621,34.668,71.289,0,7
0,36.621,40.039,-13.672,-17.578,7
-66.406,37.109,41.992,-32.715,24.414,7
18.555,45.41,39.551,26.367,43.945,7
-20.996,40.527,41.016,-11.719,69.336,7
-62.988,39.062,57.617,-35.645,1.465,7
9.277,35.645,42.48,-16.113,28.809,7
144.043,38.086,43.457,57.129,-12.207,7
31.25,35.156,28.809,1.465,37.109,7
123.535,31.25,38.086,55.664,39.551,7
-70.801,32.227,37.598,-39.062,51.758,7
48.34,41.992,39.062,50.293,-12.695,7
145.996,34.668,35.645,72.754,72.266,7
125.488,38.574,38.086,74.219,-62.988,7
-26.855,38.086,40.527,9.766,-45.898,7
-13.184,35.156,32.715,-17.578,63.477,7
50.293,32.227,32.715,21.484,33.203,7
-53.223,36.133,38.574,-7.812,-58.105,7
114.258,38.574,41.016,59.082,51.27,7
-96.68,31.738,39.062,-28.32,35.156,7
-41.992,35.645,35.156,-33.691,21.973,7
46.387,27.832,32.715,46.387,-60.547,7
145.508,27.832,28.809,83.008,60.547,7
29.785,29.785,27.344,41.504,18.066,7
-51.27,32.227,35.645,-7.812,-33.691,7
134.277,27.832,33.691,75.195,33.691,7
103.027,41.504,38.086,66.895,51.27,7
-41.016,67.871,53.711,-40.039,-0.977,7
-15.625,39.062,41.504,-27.832,54.199,7
140.625,47.852,27.344,83.984,-29.297,7
92.773,40.527,11.719,60.059,21.484,7
220.215,35.156,8.301,133.789,19.043,7
120.605,20.996,18.555,87.891,1.465,7
88.867,18.066,21.973,97.656,-6.836,7
40.039,23.926,30.762,44.922,12.207,7
178.223,24.902,25.879,127.93,41.016,7
-6.348,34.668,37.109,28.809,24.902,7
167.48,30.273,34.668,97.656,14.16,7
66.406,31.25,34.18,61.523,-41.016,7
-57.129,31.738,40.039,0,39.551,7
140.137,30.762,34.668,70.312,20.996,7
-73.73,36.133,39.062,-12.695,55.176,7
-2.93,33.203,40.039,10.254,82.52,7
-80.078,40.527,45.898,-52.246,-22.461,7
36.621,44.434,62.012,-14.16,-10.742,7
138.184,51.758,54.688,72.266,3.418,7
82.031,35.156,25.391,74.219,33.203,7
199.219,18.066,6.348,118.652,27.344,7
-4.883,21.973,22.461,26.367,9.766,7
-8.301,21.973,26.367,41.016,1.953,7
40.527,30.762,33.203,31.25,38.574,7
-26.855,27.832,36.133,14.648,16.113,7
-25.879,32.227,32.227,-9.766,2.441,7
11.719,33.203,32.715,38.574,-0.488,7
61.523,33.691,31.25,40.039,25.391,7
-45.41,32.227,38.574,-11.719,47.363,7
-55.664,34.18,39.551,-19.043,0,7
58.105,35.645,37.109,31.25,40.527,7
87.891,40.039,30.762,53.711,14.16,7
-21.973,35.156,36.621,-15.625,15.137,7
110.352,38.086,35.156,54.199,16.113,7
-73.242,37.109,30.762,-25.879,-26.367,7
118.652,36.621,32.227,60.547,20.508,7
-42.969,36.133,37.109,-30.273,-25.391,7
-78.125,36.621,35.645,-31.25,29.785,7
119.629,35.645,31.738,62.012,18.555,7
-79.59,37.598,36.621,-31.738,23.926,7
8.301,38.086,38.574,25.391,49.805,7
-64.453,38.086,38.086,-20.996,10.742,7
-5.859,32.227,44.434,-9.766,-26.855,7
83.008,34.668,37.598,67.871,59.082,7
-21.484,32.715,37.109,10.742,13.672,7
-78.125,30.273,28.809,-14.648,33.203,7
141.602,33.691,35.156,62.988,23.926,7
147.461,32.227,34.18,78.125,38.086,7
-71.777,28.32,40.039,-21.484,-20.02,7
-83.496,29.785,39.551,-16.602,-10.742,7
80.566,32.715,34.668,52.734,15.137,7
-8.789,29.297,34.668,-20.996,27.832,7
86.914,32.715,34.668,55.664,27.344,7
-43.457,31.738,38.574,-24.414,-6.836,7
71.777,32.715,38.574,27.832,-21.973,7
-71.777,32.227,36.133,-27.832,33.203,7
114.746,30.273,37.598,76.66,14.648,7
-87.891,35.156,36.133,-24.414,11.23,7
-15.625,42.48,41.504,-23.926,1.465,7
-58.105,35.156,38.086,-25.879,-14.648,7
-67.871,35.645,41.504,-22.461,-23.926,7
144.043,37.598,39.551,74.707,-20.996,7
-10.254,40.527,37.598,-9.766,40.527,7
-83.008,36.133,36.133,-24.414,47.852,7
108.398,38.574,38.086,45.41,27.832,7
40.527,35.156,34.18,0.488,17.09,7
-66.406,32.715,38.574,-10.254,31.738,7
-45.41,31.25,37.598,-5.371,81.055,7
10.742,33.691,35.156,3.418,47.363,7
91.309,31.738,39.551,64.941,84.961,7
43.945,34.668,40.039,24.902,-16.113,7
9.277,34.18,37.598,18.555,38.574,7
-55.664,33.691,36.133,-30.273,55.664,7
